Carcinoma,Neoplasms,squamous cell Neoplasm,Liver Cirrhosis Alcoholic,Autistic Disorder,Obesity,Peripheral Neuropathy,IGA Glomerulonephritis,Stomach Neoplasms,Prostatic Neoplasms,Lymphoma,Adenoid cystic,Diabates mellitue,Rheumatoid Arthritis,Ovarian Diseases,Schizophrenia,Heart valve disease,Salivary Gland neoplasam,Brain neoplasms,Kidney Failure,prognosis
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p26012
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2625
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2628
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2678
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2771
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2937
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p301
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p302
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3021
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3039
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p307
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3178
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p324
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p326p5
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3399
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3400
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p347733
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3572
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p358
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3638
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3827
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3852
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3925
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3963
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p4023
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,p4072
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p4191
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p4254
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p4256
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p4282
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p4512
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p4692
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p5037
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p5045
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p50486
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p5154
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p51599
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p5223
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p5241
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p5245
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p5295
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p5315
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p5465
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p5617
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p5618
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p5685
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p5720
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p5725
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p5731
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p5764
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p5901
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p5921
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p60
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p6122
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p6128
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p6208
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p6277
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p6279
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p6319
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p6446
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p6558
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p6623
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p6634
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p6662
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p672
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p6774
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p6776
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p7001
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p7018
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p7069
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p7086
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p7091
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p71
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p7170
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p7227
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p7329
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p7351
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p7430
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p7498
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p7534
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p832
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p8573
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p8673
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p8825
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p8848
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p9019
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p902
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p93974
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p949
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p9540
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p9615
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p9902
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p998
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p999
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p26
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p100126333
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p100126348
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p1317
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p1499
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p1544
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p1571
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p174
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2026
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p212
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2161
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p219972
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p22800
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2305
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p23582
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2705
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2752
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p283120
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2922
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2950
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3082
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3265
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p337
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p344
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3791
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3845
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p406884
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p406886
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p406887
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p406891
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p406902
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p406910
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p406937
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p406953
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p406957
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p406959
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p406962
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p406971
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p406984
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p406989
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p406994
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p407006
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p407017
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p407027
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p407029
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p407030
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p407033
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p407034
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p407040
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p407054
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p407056
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p4233
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,p4240
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p4283
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p442898
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p442903
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p442904
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p442906
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p442907
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p442908
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p5371
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p538
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p540
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p5471
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p554210
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p574413
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p574457
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p574508
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p5925
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p596
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p598
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p619552
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p664612
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p6659
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p6696
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p6713
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p693183
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p693235
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p7010
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p7039
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p7083
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p7157
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p724022
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p768213
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p8651
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p8795
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p8848
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p9104
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p967
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p9970
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p999
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p1026
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p11156
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p1158
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p1410
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p143
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p1499
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p1592
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p160728
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p1670
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p1755
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p1786
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p1806
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p1890
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p1956
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2064
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2122
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p219
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2203
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p23236
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2348
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p240
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2520
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2535
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2596
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2641
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p27035
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p28234
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2949
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2982
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p29950
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p30011
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3158
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p324
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3280
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3306
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3315
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p332
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3383
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3399
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3458
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3481
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3484
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3553
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3557
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3604
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3627
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3679
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3725
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3757
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p3845
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p33952
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p4057
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p4129
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p4171
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p4224
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p4288
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p430
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p4316
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p4318
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p4321
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p4524
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p4609
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p4790
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p4843
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p4851
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p4953
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p5020
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,p50507
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,p5071
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,p5111
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,p51176
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,p5121
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,p5268
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,p538
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,p5468
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,p54739
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,p553158
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,p5608
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p57381
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,p5743
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,p57447
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,p578
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,p581
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p59
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p595
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,p596
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p5970
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,p5981
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,p6275
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,p6280
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p6364
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p6513
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p6566
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p6573
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p6580
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p6648
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p6678
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p6714
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p6934
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p6941
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p7048
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p7124
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p7157
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p7170
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p72
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p7298
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p7372
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p7422
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p7490
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p781
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p80196
0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,p8311848
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p186
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p1901
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p1915
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p1956
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p1984
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2023
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2052
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2064
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2099
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2100
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p214
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2167
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2180
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2202
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,p2335
